Date,CENERGY,ALLWYN,GEK_TERNA,OTE,PPC,EYDAP,AEGEAN,MOTOR_OIL,FOYRK,VIOHALCO
2024-10-02,9.542566299438477,13.328206062316895,16.91687774658203,14.011911392211914,11.118086814880371,5.585481643676758,9.205610275268555,18.73051643371582,3.5525307655334473,5.365907192230225
2024-10-03,9.34762191772461,13.353705406188965,16.858675003051758,14.130270957946777,11.042325019836426,5.585481643676758,9.257865905761719,18.69466781616211,3.5106818675994873,5.346743106842041
2024-10-04,9.610796928405762,13.651209831237793,16.936275482177734,14.366989135742188,11.080205917358398,5.595366954803467,9.223029136657715,19.03522491455078,3.5711305141448975,5.442563056945801
2024-10-07,9.503578186035156,13.574710845947266,16.645275115966797,14.321466445922852,10.890801429748535,5.4767374992370605,9.074972152709961,18.927682876586914,3.6083297729492188,5.337161540985107
2024-10-08,9.308632850646973,13.447206497192383,16.858675003051758,14.339674949645996,10.90027141571045,5.486623287200928,8.953042984008789,18.963529586791992,3.533931255340576,5.317997455596924
2024-10-09,9.259896278381348,13.51520824432373,17.149677276611328,14.421616554260254,10.938153266906738,5.4767374992370605,8.92691707611084,18.60504913330078,3.5292813777923584,5.413816928863525
2024-10-10,8.977225303649902,13.438708305358887,17.052677154541016,14.184897422790527,10.80556869506836,5.4767374992370605,8.796278953552246,18.551279067993164,3.5060317516326904,5.375489711761475
2024-10-11,9.123435020446777,13.413207054138184,17.169078826904297,14.46713924407959,11.023385047912598,5.516280651092529,8.735313415527344,18.622974395751953,3.492082118988037,5.3946533203125
2024-10-14,8.87000560760498,13.370705604553223,17.013877868652344,14.476243019104004,10.796098709106445,5.5261664390563965,8.900789260864258,18.44373321533203,3.5664806365966797,5.346743106842041
2024-10-15,8.88949966430664,13.38770580291748,16.97507667541504,14.385198593139648,11.25067138671875,5.536052227020264,9.101099967956543,18.425809860229492,3.5757806301116943,5.404234886169434
2024-10-16,8.772533416748047,13.583209991455078,17.052677154541016,14.52176570892334,11.354844093322754,5.555823802947998,9.022717475891113,18.69466781616211,3.5478811264038086,5.365907192230225
2024-10-17,8.743291854858398,13.464207649230957,17.130277633666992,14.558184623718262,11.440075874328613,5.545938014984131,9.0836820602417,18.89183235168457,3.533931255340576,5.432981491088867
2024-10-18,8.762785911560059,13.557708740234375,17.1884765625,14.676545143127441,11.506367683410645,5.555823802947998,9.188191413879395,18.963529586791992,3.5711305141448975,5.5383830070495605
2024-10-21,8.675060272216797,13.600210189819336,17.1884765625,14.621915817260742,11.572660446166992,5.565709590911865,9.153355598449707,18.89183235168457,3.5478811264038086,5.547965049743652
2024-10-22,8.40213680267334,13.455707550048828,16.91687774658203,14.312362670898438,11.099146842956543,5.565709590911865,8.97046184539795,18.515430450439453,3.515331506729126,5.337161540985107
2024-10-23,8.40213680267334,13.39620590209961,16.839277267456055,14.321466445922852,11.080205917358398,5.555823802947998,9.00529956817627,18.354114532470703,3.5013821125030518,5.279669761657715
2024-10-24,8.655566215515137,13.370705604553223,16.97507667541504,14.476243019104004,11.25067138671875,5.575595378875732,9.0575532913208,18.228647232055664,3.3944339752197266,5.241341590881348
2024-10-25,8.333906173706055,13.319705963134766,16.955677032470703,14.248629570007324,11.118086814880371,5.595366954803467,8.839823722839355,17.879133224487305,3.4176836013793945,5.15510368347168
2024-10-29,8.548346519470215,13.413207054138184,16.936275482177734,14.412511825561523,11.279082298278809,5.615138530731201,8.822406768798828,18.085256576538086,3.5013821125030518,5.097611904144287
2024-10-30,8.353400230407715,13.192203521728516,16.955677032470703,14.339674949645996,11.174908638000488,5.575595378875732,8.648222923278809,17.341413497924805,3.3758342266082764,4.97304630279541
2024-10-31,8.480114936828613,13.328206062316895,16.781076431274414,13.81161117553711,11.411664962768555,5.723882675170898,8.678705215454102,17.601308822631836,3.42698335647583,4.934718608856201
2024-11-01,8.73354434967041,13.336706161499023,16.645275115966797,14.112061500549316,11.25067138671875,5.68433952331543,8.62209415435791,17.475841522216797,3.5106818675994873,5.049702167510986
2024-11-04,8.548346519470215,13.480664253234863,16.54827308654785,13.911761283874512,11.392724990844727,5.704111099243164,8.495811462402344,17.49376678466797,3.473482370376587,5.0401201248168945
